strategy,regime,sector,verdict,gates_passed,n_trades,gate_1_sample_size_value,gate_1_sample_size_passed,gate_2_bonferroni_value,gate_2_bonferroni_passed,gate_3_dsr_value,gate_3_dsr_passed
adx_initiation,bear,Communication Services,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
adx_initiation,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
adx_initiation,bear,Energy,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
adx_initiation,bear,Financials,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
adx_initiation,bear,Health Care,INSUFFICIENT_SAMPLE,0,20,20,False,,,,
adx_initiation,bear,Industrials,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
adx_initiation,bear,Information Technology,INSUFFICIENT_SAMPLE,0,12,12,False,,,,
adx_initiation,bear,Materials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
adx_initiation,bear,Real Estate,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
adx_initiation,bear,Unknown,INSUFFICIENT_SAMPLE,0,16,16,False,,,,
adx_initiation,bear,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
adx_initiation,bull,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
adx_initiation,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,14,14,False,,,,
adx_initiation,bull,Energy,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
adx_initiation,bull,Financials,INSUFFICIENT_SAMPLE,0,24,24,False,,,,
adx_initiation,bull,Health Care,INSUFFICIENT_SAMPLE,0,21,21,False,,,,
adx_initiation,bull,Industrials,INSUFFICIENT_SAMPLE,0,12,12,False,,,,
adx_initiation,bull,Information Technology,INSUFFICIENT_SAMPLE,0,21,21,False,,,,
adx_initiation,bull,Materials,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
adx_initiation,bull,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
adx_initiation,bull,Unknown,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
adx_initiation,bull,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
adx_initiation,neutral,Communication Services,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
adx_initiation,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
adx_initiation,neutral,Financials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
adx_initiation,neutral,Health Care,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
adx_initiation,neutral,Industrials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
adx_initiation,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
adx_initiation,neutral,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
adx_initiation,neutral,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
adx_initiation,neutral,Unknown,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
avwap_252_breakout,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
avwap_252_breakout,bear,Energy,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
avwap_252_breakout,bear,Financials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
avwap_252_breakout,bear,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
avwap_252_breakout,bear,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
avwap_252_breakout,bear,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
avwap_252_breakout,bear,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
avwap_252_breakout,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
avwap_252_breakout,bull,Financials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
avwap_252_breakout,bull,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
avwap_252_breakout,bull,Industrials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
avwap_252_breakout,bull,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
avwap_252_breakout,bull,Materials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
avwap_252_breakout,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
avwap_252_breakout,neutral,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
avwap_252_breakout,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
avwap_252_breakout,neutral,Unknown,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
avwap_50_reclaim,bear,Commodities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
avwap_50_reclaim,bear,Communication Services,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
avwap_50_reclaim,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,16,16,False,,,,
avwap_50_reclaim,bear,Consumer Staples,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
avwap_50_reclaim,bear,Energy,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
avwap_50_reclaim,bear,Financials,INSUFFICIENT_SAMPLE,0,14,14,False,,,,
avwap_50_reclaim,bear,Health Care,INSUFFICIENT_SAMPLE,0,23,23,False,,,,
avwap_50_reclaim,bear,Industrials,INSUFFICIENT_SAMPLE,0,16,16,False,,,,
avwap_50_reclaim,bear,Information Technology,INSUFFICIENT_SAMPLE,0,19,19,False,,,,
avwap_50_reclaim,bear,Materials,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
avwap_50_reclaim,bear,Real Estate,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
avwap_50_reclaim,bear,Small Cap,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
avwap_50_reclaim,bear,Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
avwap_50_reclaim,bear,Unknown,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
avwap_50_reclaim,bear,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
avwap_50_reclaim,bear,Volatility,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
avwap_50_reclaim,bull,Communication Services,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
avwap_50_reclaim,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,18,18,False,,,,
avwap_50_reclaim,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
avwap_50_reclaim,bull,Energy,INSUFFICIENT_SAMPLE,0,15,15,False,,,,
avwap_50_reclaim,bull,Financials,INSUFFICIENT_SAMPLE,0,14,14,False,,,,
avwap_50_reclaim,bull,Health Care,INSUFFICIENT_SAMPLE,0,23,23,False,,,,
avwap_50_reclaim,bull,Industrials,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
avwap_50_reclaim,bull,Information Technology,INSUFFICIENT_SAMPLE,0,26,26,False,,,,
avwap_50_reclaim,bull,Materials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
avwap_50_reclaim,bull,Real Estate,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
avwap_50_reclaim,bull,Unknown,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
avwap_50_reclaim,bull,Volatility,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
avwap_50_reclaim,neutral,Consumer Staples,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
avwap_50_reclaim,neutral,Health Care,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
avwap_50_reclaim,neutral,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
avwap_50_reclaim,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
avwap_50_reclaim,neutral,Materials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
avwap_50_reclaim,neutral,Unknown,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
awesome_oscillator,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
awesome_oscillator,bear,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
awesome_oscillator,bear,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
awesome_oscillator,bear,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
awesome_oscillator,bear,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
awesome_oscillator,bear,Materials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
awesome_oscillator,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
awesome_oscillator,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
awesome_oscillator,bull,Energy,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
awesome_oscillator,bull,Financials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
awesome_oscillator,bull,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
awesome_oscillator,bull,Industrials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
awesome_oscillator,bull,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
awesome_oscillator,bull,Materials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
awesome_oscillator,bull,Unknown,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
awesome_oscillator,bull,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
awesome_oscillator,neutral,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
awesome_oscillator,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
awesome_oscillator,neutral,Financials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
awesome_oscillator,neutral,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
awesome_oscillator,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
awesome_oscillator,neutral,Small Cap,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
awesome_oscillator,neutral,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
bollinger_lower,bear,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
bollinger_lower,bear,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
bollinger_lower,bear,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
bollinger_lower,bear,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
bollinger_lower,bear,Unknown,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
bollinger_lower,bull,Health Care,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
bollinger_lower,bull,Industrials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
bollinger_lower,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
bollinger_lower,neutral,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
bollinger_lower,neutral,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
bollinger_lower,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
bollinger_tight,bear,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
bollinger_tight,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
bollinger_tight,bear,Energy,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
bollinger_tight,bear,Financials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
bollinger_tight,bear,Health Care,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
bollinger_tight,bear,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
bollinger_tight,bear,Information Technology,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
bollinger_tight,bear,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
bollinger_tight,bear,Unknown,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
bollinger_tight,bull,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
bollinger_tight,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
bollinger_tight,bull,Energy,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
bollinger_tight,bull,Financials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
bollinger_tight,bull,Health Care,INSUFFICIENT_SAMPLE,0,10,10,False,,,,
bollinger_tight,bull,Industrials,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
bollinger_tight,bull,Information Technology,INSUFFICIENT_SAMPLE,0,11,11,False,,,,
bollinger_tight,bull,Materials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
bollinger_tight,bull,Unknown,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
bollinger_tight,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
bollinger_tight,neutral,Financials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
bollinger_tight,neutral,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
bollinger_tight,neutral,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
bollinger_tight,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
bollinger_tight,neutral,Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
bollinger_tight,neutral,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
bollinger_tight,neutral,Volatility,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
bollinger_upper_short,bull,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
bollinger_upper_short,bull,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
break_retest_confluence,bear,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
break_retest_confluence,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
break_retest_confluence,bear,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
break_retest_confluence,bear,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
break_retest_confluence,bear,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
break_retest_confluence,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
break_retest_confluence,bull,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
break_retest_confluence,bull,Financials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
break_retest_confluence,bull,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
break_retest_confluence,bull,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
break_retest_confluence,bull,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
break_retest_confluence,bull,Materials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
break_retest_confluence,bull,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
break_retest_confluence,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
break_retest_confluence,neutral,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
break_retest_volume,bear,Commodities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
break_retest_volume,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
break_retest_volume,bear,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
break_retest_volume,bear,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
break_retest_volume,bear,Health Care,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
break_retest_volume,bear,Industrials,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
break_retest_volume,bear,Information Technology,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
break_retest_volume,bear,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
break_retest_volume,bear,Real Estate,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
break_retest_volume,bear,Unknown,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
break_retest_volume,bull,Commodities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
break_retest_volume,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,9,9,False,,,,
break_retest_volume,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
break_retest_volume,bull,Energy,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
break_retest_volume,bull,Financials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
break_retest_volume,bull,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
break_retest_volume,bull,Industrials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
break_retest_volume,bull,Information Technology,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
break_retest_volume,bull,Materials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
break_retest_volume,bull,Unknown,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
break_retest_volume,bull,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
break_retest_volume,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
break_retest_volume,neutral,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
break_retest_volume,neutral,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
break_retest_volume,neutral,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
break_retest_volume,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
break_retest_volume,neutral,Materials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
break_retest_volume,neutral,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
bullish_engulfing_support,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
bullish_engulfing_support,bull,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
bullish_engulfing_support,bull,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
buyback_8k_recent_long,bear,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
buyback_8k_recent_long,bear,Energy,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
buyback_8k_recent_long,bear,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
buyback_8k_recent_long,bear,Health Care,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
buyback_8k_recent_long,bear,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
buyback_8k_recent_long,bear,Information Technology,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
buyback_8k_recent_long,bear,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
buyback_8k_recent_long,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
buyback_8k_recent_long,bull,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
buyback_8k_recent_long,bull,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
buyback_8k_recent_long,bull,Health Care,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
buyback_8k_recent_long,bull,Industrials,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
buyback_8k_recent_long,bull,Information Technology,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
buyback_8k_recent_long,neutral,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
buyback_8k_recent_long,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
buyback_8k_recent_long,neutral,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
camarilla_r3_breakout,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
camarilla_r3_breakout,bear,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
camarilla_r3_breakout,bear,Financials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
camarilla_r3_breakout,bear,Health Care,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
camarilla_r3_breakout,bear,Industrials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
camarilla_r3_breakout,bear,Information Technology,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
camarilla_r3_breakout,bear,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
camarilla_r3_breakout,bear,Small Cap,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
camarilla_r3_breakout,bear,Unknown,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
camarilla_r3_breakout,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
camarilla_r3_breakout,bull,Energy,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
camarilla_r3_breakout,bull,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
camarilla_r3_breakout,bull,Health Care,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
camarilla_r3_breakout,bull,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
camarilla_r3_breakout,bull,Information Technology,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
camarilla_r3_breakout,bull,Materials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
camarilla_r3_breakout,bull,Unknown,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
camarilla_r3_breakout,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
camarilla_r3_breakout,neutral,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
camarilla_r3_breakout,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
camarilla_s3_bounce,bull,Health Care,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
camarilla_s3_bounce,bull,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cmf_flip,bear,Communication Services,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
cmf_flip,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
cmf_flip,bear,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cmf_flip,bear,Energy,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
cmf_flip,bear,Financials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
cmf_flip,bear,Health Care,INSUFFICIENT_SAMPLE,0,10,10,False,,,,
cmf_flip,bear,Industrials,INSUFFICIENT_SAMPLE,0,15,15,False,,,,
cmf_flip,bear,Information Technology,INSUFFICIENT_SAMPLE,0,9,9,False,,,,
cmf_flip,bear,Materials,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
cmf_flip,bear,Real Estate,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
cmf_flip,bear,Unknown,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
cmf_flip,bull,Communication Services,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
cmf_flip,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
cmf_flip,bull,Energy,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
cmf_flip,bull,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cmf_flip,bull,Health Care,INSUFFICIENT_SAMPLE,0,10,10,False,,,,
cmf_flip,bull,Industrials,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
cmf_flip,bull,Information Technology,INSUFFICIENT_SAMPLE,0,15,15,False,,,,
cmf_flip,bull,Materials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
cmf_flip,bull,Unknown,INSUFFICIENT_SAMPLE,0,10,10,False,,,,
cmf_flip,bull,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cmf_flip,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
cmf_flip,neutral,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cmf_flip,neutral,Health Care,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
cmf_flip,neutral,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
cmf_flip,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cmf_flip,neutral,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cmf_flip,neutral,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cmf_flip,neutral,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cpr_narrow_bullish,bear,Communication Services,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
cpr_narrow_bullish,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,18,18,False,,,,
cpr_narrow_bullish,bear,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cpr_narrow_bullish,bear,Energy,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
cpr_narrow_bullish,bear,Financials,INSUFFICIENT_SAMPLE,0,9,9,False,,,,
cpr_narrow_bullish,bear,Health Care,INSUFFICIENT_SAMPLE,0,22,22,False,,,,
cpr_narrow_bullish,bear,Industrials,INSUFFICIENT_SAMPLE,0,14,14,False,,,,
cpr_narrow_bullish,bear,Information Technology,INSUFFICIENT_SAMPLE,0,26,26,False,,,,
cpr_narrow_bullish,bear,Materials,INSUFFICIENT_SAMPLE,0,17,17,False,,,,
cpr_narrow_bullish,bear,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cpr_narrow_bullish,bear,Small Cap,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
cpr_narrow_bullish,bear,Unknown,INSUFFICIENT_SAMPLE,0,19,19,False,,,,
cpr_narrow_bullish,bull,Communication Services,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
cpr_narrow_bullish,bull,Consumer Discretionary,FAIL_GATE_2_BONFERRONI,1,30,30,True,1.0,False,,
cpr_narrow_bullish,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
cpr_narrow_bullish,bull,Energy,INSUFFICIENT_SAMPLE,0,18,18,False,,,,
cpr_narrow_bullish,bull,Financials,INSUFFICIENT_SAMPLE,0,23,23,False,,,,
cpr_narrow_bullish,bull,Health Care,FAIL_GATE_3_DSR,2,35,35,True,0.037347,True,0.0,False
cpr_narrow_bullish,bull,Industrials,INSUFFICIENT_SAMPLE,0,28,28,False,,,,
cpr_narrow_bullish,bull,Information Technology,FAIL_GATE_2_BONFERRONI,1,39,39,True,1.0,False,,
cpr_narrow_bullish,bull,Materials,INSUFFICIENT_SAMPLE,0,16,16,False,,,,
cpr_narrow_bullish,bull,Real Estate,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
cpr_narrow_bullish,bull,Unknown,INSUFFICIENT_SAMPLE,0,24,24,False,,,,
cpr_narrow_bullish,bull,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cpr_narrow_bullish,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,9,9,False,,,,
cpr_narrow_bullish,neutral,Energy,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
cpr_narrow_bullish,neutral,Financials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
cpr_narrow_bullish,neutral,Health Care,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
cpr_narrow_bullish,neutral,Industrials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
cpr_narrow_bullish,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
cpr_narrow_bullish,neutral,Materials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
cpr_narrow_bullish,neutral,Real Estate,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
cpr_narrow_bullish,neutral,Unknown,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
cpr_narrow_bullish,neutral,Volatility,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
cpr_narrow_momentum,bear,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cpr_narrow_momentum,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
