strategy,exit_method,entry_atr_ratio,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,0.018406865903322373,1,0.0,-0.1369,-0.1369
avwap_252_breakout,atr_trail_1x,0.023460077556790762,1,0.0,-0.2138,-0.2138
avwap_252_breakout,atr_trail_1x,0.02634356254786171,1,0.0,-2.6344,-2.6344
avwap_252_breakout,atr_trail_1x,0.029901100822891973,1,0.0,-2.9901,-2.9901
avwap_252_breakout,atr_trail_1x,0.048279528672631064,1,0.0,-4.828,-4.828
avwap_252_breakout,atr_trail_2x,0.018406865903322373,1,0.0,-0.8179,-0.8179
avwap_252_breakout,atr_trail_2x,0.023460077556790762,1,0.0,-0.1125,-0.1125
avwap_252_breakout,atr_trail_2x,0.02634356254786171,1,0.0,-5.2687,-5.2687
avwap_252_breakout,atr_trail_2x,0.029901100822891973,1,0.0,-5.9802,-5.9802
avwap_252_breakout,atr_trail_2x,0.048279528672631064,1,0.0,-9.6559,-9.6559
avwap_252_breakout,atr_trail_mae_conditional,0.018406865903322373,1,0.0,-0.1369,-0.1369
avwap_252_breakout,atr_trail_mae_conditional,0.023460077556790762,1,0.0,-0.2138,-0.2138
avwap_252_breakout,atr_trail_mae_conditional,0.02634356254786171,1,0.0,-2.6344,-2.6344
avwap_252_breakout,atr_trail_mae_conditional,0.029901100822891973,1,0.0,-2.9901,-2.9901
avwap_252_breakout,atr_trail_mae_conditional,0.048279528672631064,1,0.0,-4.828,-4.828
avwap_252_breakout,atr_trail_vix_conditional,0.018406865903322373,1,0.0,-0.1369,-0.1369
avwap_252_breakout,atr_trail_vix_conditional,0.023460077556790762,1,0.0,-0.0971,-0.0971
avwap_252_breakout,atr_trail_vix_conditional,0.02634356254786171,1,0.0,-1.9758,-1.9758
avwap_252_breakout,atr_trail_vix_conditional,0.029901100822891973,1,0.0,-2.2426,-2.2426
avwap_252_breakout,atr_trail_vix_conditional,0.048279528672631064,1,0.0,-7.2419,-7.2419
avwap_252_breakout,break_even_at_1r,0.018406865903322373,1,0.0,-0.1369,-0.1369
avwap_252_breakout,break_even_at_1r,0.023460077556790762,1,0.0,0.0,0.0
avwap_252_breakout,break_even_at_1r,0.02634356254786171,1,0.0,-2.6344,-2.6344
avwap_252_breakout,break_even_at_1r,0.029901100822891973,1,0.0,-2.9901,-2.9901
avwap_252_breakout,break_even_at_1r,0.048279528672631064,1,0.0,-4.828,-4.828
avwap_252_breakout,breakeven_plus_trail,0.018406865903322373,1,0.0,0.0,0.0
avwap_252_breakout,breakeven_plus_trail,0.023460077556790762,1,0.0,0.0,0.0
avwap_252_breakout,breakeven_plus_trail,0.02634356254786171,1,0.0,-5.2687,-5.2687
avwap_252_breakout,breakeven_plus_trail,0.029901100822891973,1,0.0,-5.9802,-5.9802
avwap_252_breakout,breakeven_plus_trail,0.048279528672631064,1,0.0,-9.6559,-9.6559
avwap_252_breakout,chandelier_3x,0.018406865903322373,1,0.0,-0.107,-0.107
avwap_252_breakout,chandelier_3x,0.023460077556790762,1,0.0,-0.4899,-0.4899
avwap_252_breakout,chandelier_3x,0.02634356254786171,1,0.0,-0.1251,-0.1251
avwap_252_breakout,chandelier_3x,0.029901100822891973,1,0.0,-0.2068,-0.2068
avwap_252_breakout,chandelier_3x,0.048279528672631064,1,0.0,-0.4439,-0.4439
avwap_252_breakout,class_time_stop,0.018406865903322373,1,0.0,-5.7856,-5.7856
avwap_252_breakout,class_time_stop,0.023460077556790762,1,0.0,-1.8572,-1.8572
avwap_252_breakout,class_time_stop,0.02634356254786171,1,1.0,0.4699,0.4699
avwap_252_breakout,class_time_stop,0.029901100822891973,1,0.0,-89.1619,-89.1619
avwap_252_breakout,class_time_stop,0.048279528672631064,1,0.0,-1.0517,-1.0517
avwap_252_breakout,earnings_blackout,0.018406865903322373,1,0.0,-48.6601,-48.6601
avwap_252_breakout,earnings_blackout,0.023460077556790762,1,1.0,6.3471,6.3471
avwap_252_breakout,earnings_blackout,0.02634356254786171,1,0.0,-49.3696,-49.3696
avwap_252_breakout,earnings_blackout,0.029901100822891973,1,0.0,-97.2474,-97.2474
avwap_252_breakout,earnings_blackout,0.048279528672631064,1,0.0,-97.1553,-97.1553
