strategy,regime,sector,verdict,gates_passed,n_trades,gate_1_sample_size_value,gate_1_sample_size_passed,gate_2_bonferroni_value,gate_2_bonferroni_passed,gate_3_dsr_value,gate_3_dsr_passed
cpr_narrow_momentum,bear,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cpr_narrow_momentum,bear,Industrials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
cpr_narrow_momentum,bear,Information Technology,INSUFFICIENT_SAMPLE,0,11,11,False,,,,
cpr_narrow_momentum,bear,Materials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
cpr_narrow_momentum,bear,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cpr_narrow_momentum,bear,Unknown,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
cpr_narrow_momentum,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
cpr_narrow_momentum,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cpr_narrow_momentum,bull,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cpr_narrow_momentum,bull,Health Care,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
cpr_narrow_momentum,bull,Industrials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
cpr_narrow_momentum,bull,Information Technology,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
cpr_narrow_momentum,bull,Materials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
cpr_narrow_momentum,neutral,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cpr_narrow_momentum,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cpr_narrow_momentum,neutral,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cpr_narrow_momentum,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cpr_narrow_momentum,neutral,Health Care,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
cpr_narrow_momentum,neutral,Industrials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
cpr_narrow_momentum,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
cpr_narrow_momentum,neutral,Materials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
cpr_narrow_momentum,neutral,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cpr_narrow_momentum_short,bear,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cpr_narrow_momentum_short,bear,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
cpr_narrow_momentum_short,bear,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cpr_narrow_momentum_short,bull,Energy,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
cpr_narrow_momentum_short,bull,Financials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
cpr_narrow_momentum_short,bull,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
cpr_narrow_momentum_short,bull,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
cpr_narrow_momentum_short,bull,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
cpr_narrow_momentum_short,bull,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cpr_narrow_momentum_short,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
cpr_narrow_momentum_short,neutral,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
dc20_break_retest,bear,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
dc20_break_retest,neutral,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
double_bottom_long,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
double_bottom_long,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
double_bottom_long,bull,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
double_bottom_long,bull,Industrials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
double_bottom_long,bull,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
double_bottom_long,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
double_bottom_long,neutral,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
double_bottom_long,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
force_index_breakout,bear,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
force_index_breakout,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,9,9,False,,,,
force_index_breakout,bear,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
force_index_breakout,bear,Energy,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
force_index_breakout,bear,Financials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
force_index_breakout,bear,Health Care,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
force_index_breakout,bear,Industrials,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
force_index_breakout,bear,Information Technology,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
force_index_breakout,bear,Materials,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
force_index_breakout,bear,Real Estate,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
force_index_breakout,bear,Unknown,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
force_index_breakout,bull,Broad Market,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
force_index_breakout,bull,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
force_index_breakout,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,13,13,False,,,,
force_index_breakout,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
force_index_breakout,bull,Energy,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
force_index_breakout,bull,Financials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
force_index_breakout,bull,Health Care,INSUFFICIENT_SAMPLE,0,14,14,False,,,,
force_index_breakout,bull,Industrials,INSUFFICIENT_SAMPLE,0,9,9,False,,,,
force_index_breakout,bull,Information Technology,INSUFFICIENT_SAMPLE,0,17,17,False,,,,
force_index_breakout,bull,Materials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
force_index_breakout,bull,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
force_index_breakout,bull,Unknown,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
force_index_breakout,neutral,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
force_index_breakout,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
force_index_breakout,neutral,Energy,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
force_index_breakout,neutral,Financials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
force_index_breakout,neutral,Health Care,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
force_index_breakout,neutral,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
force_index_breakout,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
force_index_breakout,neutral,Unknown,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
golden_cross_20_50,bear,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
golden_cross_20_50,neutral,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
golden_cross_9_21,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
golden_cross_9_21,bear,Financials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
golden_cross_9_21,bear,Health Care,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
golden_cross_9_21,bear,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
golden_cross_9_21,bear,Information Technology,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
golden_cross_9_21,bear,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
golden_cross_9_21,bear,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
golden_cross_9_21,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
golden_cross_9_21,bull,Health Care,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
golden_cross_9_21,bull,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
golden_cross_9_21,bull,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
golden_cross_9_21,bull,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
golden_cross_9_21,neutral,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
golden_cross_9_21,neutral,Energy,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
golden_cross_9_21,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
golden_cross_9_21,neutral,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
golden_cross_9_21,neutral,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
golden_cross_9_21,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
golden_cross_9_21,neutral,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
golden_cross_9_21,neutral,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
halloween_seasonal_long,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
halloween_seasonal_long,bear,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
halloween_seasonal_long,bear,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
halloween_seasonal_long,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
halloween_seasonal_long,neutral,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
head_and_shoulders_bottom_long,neutral,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
htf_aligned_breakout_long,bear,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
htf_aligned_breakout_long,bear,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
htf_aligned_breakout_long,bear,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
htf_aligned_breakout_long,bear,Materials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
htf_aligned_breakout_long,bear,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
htf_aligned_breakout_long,bull,Communication Services,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
htf_aligned_breakout_long,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
htf_aligned_breakout_long,bull,Financials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
htf_aligned_breakout_long,bull,Health Care,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
htf_aligned_breakout_long,bull,Industrials,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
htf_aligned_breakout_long,bull,Information Technology,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
htf_aligned_breakout_long,bull,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
htf_aligned_breakout_long,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
htf_aligned_breakout_short,bear,Commodities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
htf_aligned_breakout_short,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
htf_aligned_breakout_short,bear,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
htf_aligned_breakout_short,bear,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
htf_aligned_breakout_short,bear,Financials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
htf_aligned_breakout_short,bear,Fixed Income,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
htf_aligned_breakout_short,bear,Health Care,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
htf_aligned_breakout_short,bear,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
htf_aligned_breakout_short,bear,Information Technology,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
htf_aligned_breakout_short,bear,Materials,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
htf_aligned_breakout_short,bear,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
htf_aligned_breakout_short,bear,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
htf_aligned_breakout_short,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
htf_aligned_breakout_short,bull,Energy,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
htf_aligned_breakout_short,bull,Financials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
htf_aligned_breakout_short,bull,Health Care,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
htf_aligned_breakout_short,bull,Industrials,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
htf_aligned_breakout_short,bull,Information Technology,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
htf_aligned_breakout_short,bull,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
htf_aligned_breakout_short,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
htf_aligned_breakout_short,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
hull_rsi,bear,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
hull_rsi,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
hull_rsi,bear,Energy,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
hull_rsi,bear,Financials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
hull_rsi,bear,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
hull_rsi,bear,Industrials,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
hull_rsi,bear,Information Technology,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
hull_rsi,bear,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
hull_rsi,bear,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
hull_rsi,bull,Communication Services,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
hull_rsi,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
hull_rsi,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
hull_rsi,bull,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
hull_rsi,bull,Financials,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
hull_rsi,bull,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
hull_rsi,bull,Industrials,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
hull_rsi,bull,Information Technology,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
hull_rsi,bull,Materials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
hull_rsi,bull,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
hull_rsi,neutral,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
hull_rsi,neutral,Energy,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
hull_rsi,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
hull_rsi,neutral,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
hull_rsi,neutral,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
hull_rsi,neutral,Materials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
hull_rsi,neutral,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
hull_rsi,neutral,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
hull_rsi_short,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
hull_rsi_short,bear,Energy,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
hull_rsi_short,bear,Financials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
hull_rsi_short,bear,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
hull_rsi_short,bear,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
hull_rsi_short,bear,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
hull_rsi_short,bear,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
hull_rsi_short,bull,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
hull_rsi_short,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
hull_rsi_short,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
hull_rsi_short,bull,Energy,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
hull_rsi_short,bull,Financials,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
hull_rsi_short,bull,Health Care,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
hull_rsi_short,bull,Industrials,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
hull_rsi_short,bull,Information Technology,INSUFFICIENT_SAMPLE,0,10,10,False,,,,
hull_rsi_short,bull,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
hull_rsi_short,bull,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
hull_rsi_short,bull,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
hull_rsi_short,neutral,Energy,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
ichimoku_cloud_breakout,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ichimoku_cloud_breakout,bear,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ichimoku_cloud_breakout,bear,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ichimoku_cloud_breakout,bear,Financials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
ichimoku_cloud_breakout,bear,Fixed Income,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ichimoku_cloud_breakout,bear,Health Care,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
ichimoku_cloud_breakout,bear,Industrials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
ichimoku_cloud_breakout,bear,Information Technology,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
ichimoku_cloud_breakout,bear,Materials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
ichimoku_cloud_breakout,bear,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ichimoku_cloud_breakout,bear,Unknown,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
ichimoku_cloud_breakout,bull,Communication Services,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
ichimoku_cloud_breakout,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
ichimoku_cloud_breakout,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
ichimoku_cloud_breakout,bull,Energy,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
ichimoku_cloud_breakout,bull,Financials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
ichimoku_cloud_breakout,bull,Health Care,INSUFFICIENT_SAMPLE,0,8,8,False,,,,
ichimoku_cloud_breakout,bull,Industrials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
ichimoku_cloud_breakout,bull,Information Technology,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
ichimoku_cloud_breakout,bull,Materials,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
ichimoku_cloud_breakout,bull,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ichimoku_cloud_breakout,bull,Utilities,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
ichimoku_cloud_breakout,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
ichimoku_cloud_breakout,neutral,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ichimoku_cloud_breakout,neutral,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ichimoku_cloud_breakout,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ichimoku_cloud_breakout,neutral,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
ichimoku_cloud_breakout,neutral,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
ichimoku_cloud_breakout,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
ichimoku_cloud_breakout,neutral,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ichimoku_tk_cross,bear,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ichimoku_tk_cross,bear,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ichimoku_tk_cross,bear,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ichimoku_tk_cross,bull,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ichimoku_tk_cross,bull,Health Care,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
ichimoku_tk_cross,bull,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ichimoku_tk_cross,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ichimoku_tk_cross,neutral,Energy,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
ichimoku_tk_cross,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
ichimoku_tk_cross,neutral,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
ichimoku_tk_cross,neutral,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
inside_bar_breakout,bear,Financials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
inside_bar_breakout,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
inside_bar_breakout,bull,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
insider_cluster_long,bear,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
insider_cluster_long,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
insider_cluster_long,bull,Health Care,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
insider_cluster_long,bull,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
insider_cluster_long,bull,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
insider_cluster_long,bull,Materials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
institutional_breakout_confirmation_long,bear,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_breakout_confirmation_long,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_breakout_confirmation_long,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_buy_momentum_long,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_buy_momentum_long,bear,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_buy_momentum_long,bear,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
institutional_buy_momentum_long,bear,Information Technology,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
institutional_buy_momentum_long,bear,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_buy_momentum_long,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,6,6,False,,,,
institutional_buy_momentum_long,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_buy_momentum_long,bull,Financials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_buy_momentum_long,bull,Health Care,INSUFFICIENT_SAMPLE,0,7,7,False,,,,
institutional_buy_momentum_long,bull,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_buy_momentum_long,bull,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_buy_momentum_long,bull,Unknown,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
institutional_buy_momentum_long,neutral,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_buy_momentum_long,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_cluster_long,bear,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_cluster_long,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
institutional_cluster_long,bear,Energy,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
institutional_cluster_long,bear,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_cluster_long,bear,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_cluster_long,bear,Information Technology,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
institutional_cluster_long,bear,Materials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
institutional_cluster_long,bear,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_cluster_long,bull,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_cluster_long,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
institutional_cluster_long,bull,Energy,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
institutional_cluster_long,bull,Financials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
institutional_cluster_long,bull,Health Care,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
institutional_cluster_long,bull,Industrials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
institutional_cluster_long,bull,Information Technology,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
institutional_cluster_long,bull,Materials,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_cluster_long,bull,Real Estate,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
institutional_cluster_long,bull,Unknown,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
institutional_cluster_long,neutral,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_cluster_long,neutral,Energy,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_cluster_long,neutral,Financials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
institutional_cluster_long,neutral,Fixed Income,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_cluster_long,neutral,Health Care,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
institutional_cluster_long,neutral,Industrials,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
institutional_cluster_long,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,5,5,False,,,,
institutional_cluster_long,neutral,Materials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
institutional_cluster_long,neutral,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_cluster_long,neutral,Unknown,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
institutional_distribution_short,bull,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
institutional_persistent_holders_long,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
lead_lag_sector_rotation,bear,Communication Services,INSUFFICIENT_SAMPLE,0,4,4,False,,,,
lead_lag_sector_rotation,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
lead_lag_sector_rotation,bear,Energy,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
lead_lag_sector_rotation,bear,Financials,INSUFFICIENT_SAMPLE,0,3,3,False,,,,
lead_lag_sector_rotation,bear,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False,,,,
lead_lag_sector_rotation,bear,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False,,,,
