strategy,exit_method,mfe_bucket,n,win_rate,avg_pnl_pct,total_pnl_pct
buyback_8k_recent_long,atr_trail_1x,q1_lt_2pct,1,0.0,-1.9862,-1.9862
buyback_8k_recent_long,atr_trail_1x,q4_ge_10pct,13,0.3076923076923077,-1.038223076923077,-13.4969
buyback_8k_recent_long,atr_trail_2x,q1_lt_2pct,1,0.0,-3.9725,-3.9725
buyback_8k_recent_long,atr_trail_2x,q4_ge_10pct,13,0.3076923076923077,-3.2558999999999996,-42.326699999999995
buyback_8k_recent_long,atr_trail_mae_conditional,q1_lt_2pct,1,0.0,-1.9862,-1.9862
buyback_8k_recent_long,atr_trail_mae_conditional,q4_ge_10pct,13,0.3076923076923077,-1.038223076923077,-13.4969
buyback_8k_recent_long,atr_trail_vix_conditional,q1_lt_2pct,1,0.0,-2.9793,-2.9793
buyback_8k_recent_long,atr_trail_vix_conditional,q4_ge_10pct,13,0.3076923076923077,-1.8809461538461538,-24.4523
buyback_8k_recent_long,break_even_at_1r,q1_lt_2pct,1,0.0,-1.9862,-1.9862
buyback_8k_recent_long,break_even_at_1r,q4_ge_10pct,13,0.0,-1.4397307692307693,-18.7165
buyback_8k_recent_long,breakeven_plus_trail,q1_lt_2pct,1,0.0,-3.9725,-3.9725
buyback_8k_recent_long,breakeven_plus_trail,q4_ge_10pct,13,0.07692307692307693,-2.372730769230769,-30.845499999999998
buyback_8k_recent_long,chandelier_3x,q1_lt_2pct,1,0.0,-5.3887,-5.3887
buyback_8k_recent_long,chandelier_3x,q4_ge_10pct,13,0.3076923076923077,-2.1996615384615383,-28.595599999999997
buyback_8k_recent_long,class_time_stop,q1_lt_2pct,1,0.0,-0.2598,-0.2598
buyback_8k_recent_long,class_time_stop,q4_ge_10pct,13,0.3076923076923077,-3.671846153846154,-47.734
buyback_8k_recent_long,earnings_blackout,q1_lt_2pct,1,0.0,-38.2883,-38.2883
buyback_8k_recent_long,earnings_blackout,q4_ge_10pct,13,0.6153846153846154,35.60923076923076,462.91999999999996
buyback_8k_recent_long,fixed_4r_2r,q1_lt_2pct,1,0.0,-3.9725,-3.9725
buyback_8k_recent_long,fixed_4r_2r,q4_ge_10pct,13,0.23076923076923078,-1.4432692307692305,-18.762499999999996
buyback_8k_recent_long,hybrid_50pct_target,q1_lt_2pct,1,0.0,-10.0,-10.0
buyback_8k_recent_long,hybrid_50pct_target,q4_ge_10pct,13,0.46153846153846156,-0.7232846153846156,-9.402700000000003
buyback_8k_recent_long,ma_exit_ema9,q1_lt_2pct,1,0.0,-5.4612,-5.4612
buyback_8k_recent_long,ma_exit_ema9,q4_ge_10pct,13,0.46153846153846156,-1.581069230769231,-20.553900000000002
buyback_8k_recent_long,mfe_lockin_trail,q1_lt_2pct,1,0.0,-1.9862,-1.9862
buyback_8k_recent_long,mfe_lockin_trail,q4_ge_10pct,13,0.3076923076923077,-0.6811692307692307,-8.8552
buyback_8k_recent_long,multi_tier_partial,q1_lt_2pct,1,0.0,-1.9862,-1.9862
buyback_8k_recent_long,multi_tier_partial,q4_ge_10pct,13,0.5384615384615384,-0.23486923076923075,-3.0532999999999997
buyback_8k_recent_long,next_pivot_target,q1_lt_2pct,1,0.0,-3.9725,-3.9725
buyback_8k_recent_long,next_pivot_target,q4_ge_10pct,13,0.5384615384615384,-1.7032692307692305,-22.1425
buyback_8k_recent_long,r_multiple_2r,q1_lt_2pct,1,0.0,-1.9862,-1.9862
buyback_8k_recent_long,r_multiple_2r,q4_ge_10pct,13,0.38461538461538464,-0.04367692307692322,-0.5678000000000019
buyback_8k_recent_long,r_multiple_3r,q1_lt_2pct,1,0.0,-1.9862,-1.9862
buyback_8k_recent_long,r_multiple_3r,q4_ge_10pct,13,0.15384615384615385,-2.1459230769230766,-27.897
buyback_8k_recent_long,regime_flip,q1_lt_2pct,1,0.0,-1.9752,-1.9752
buyback_8k_recent_long,regime_flip,q4_ge_10pct,13,0.38461538461538464,-3.2064692307692306,-41.6841
buyback_8k_recent_long,reverse_signal,q1_lt_2pct,1,0.0,-1.9862,-1.9862
buyback_8k_recent_long,reverse_signal,q4_ge_10pct,13,0.3076923076923077,-1.038223076923077,-13.4969
buyback_8k_recent_long,smc_mitigation_zone,q1_lt_2pct,1,0.0,-1.9862,-1.9862
buyback_8k_recent_long,smc_mitigation_zone,q4_ge_10pct,13,0.3076923076923077,-1.0268538461538461,-13.3491
buyback_8k_recent_long,time_stop_10d,q1_lt_2pct,1,0.0,-4.2162,-4.2162
buyback_8k_recent_long,time_stop_10d,q4_ge_10pct,13,0.38461538461538464,-2.851246153846154,-37.0662
buyback_8k_recent_long,time_stop_20d,q1_lt_2pct,1,0.0,-1.9752,-1.9752
buyback_8k_recent_long,time_stop_20d,q4_ge_10pct,13,0.38461538461538464,-3.2064692307692306,-41.6841
buyback_8k_recent_long,trailing_10pct,q1_lt_2pct,1,0.0,-10.0,-10.0
buyback_8k_recent_long,trailing_10pct,q4_ge_10pct,13,0.15384615384615385,-5.124507692307692,-66.6186
buyback_8k_recent_long,trailing_15pct,q1_lt_2pct,1,0.0,-15.0,-15.0
buyback_8k_recent_long,trailing_15pct,q4_ge_10pct,13,0.38461538461538464,1.4856307692307698,19.313200000000005
buyback_8k_recent_long,trailing_5pct,q1_lt_2pct,1,0.0,-5.0,-5.0
buyback_8k_recent_long,trailing_5pct,q4_ge_10pct,13,0.3076923076923077,-0.9095461538461538,-11.8241
cpr_narrow_bullish,atr_trail_1x,q1_lt_2pct,1,0.0,-0.7367,-0.7367
cpr_narrow_bullish,atr_trail_1x,q4_ge_10pct,16,0.25,-0.41851249999999995,-6.696199999999999
cpr_narrow_bullish,atr_trail_2x,q1_lt_2pct,1,0.0,-1.4733,-1.4733
cpr_narrow_bullish,atr_trail_2x,q4_ge_10pct,16,0.3125,-0.09638125000000004,-1.5421000000000007
cpr_narrow_bullish,atr_trail_mae_conditional,q1_lt_2pct,1,0.0,-0.7367,-0.7367
cpr_narrow_bullish,atr_trail_mae_conditional,q4_ge_10pct,16,0.25,-0.41851249999999995,-6.696199999999999
cpr_narrow_bullish,atr_trail_vix_conditional,q1_lt_2pct,1,0.0,-1.105,-1.105
cpr_narrow_bullish,atr_trail_vix_conditional,q4_ge_10pct,16,0.1875,-0.8392124999999999,-13.427399999999999
cpr_narrow_bullish,break_even_at_1r,q1_lt_2pct,1,0.0,-0.7367,-0.7367
cpr_narrow_bullish,break_even_at_1r,q4_ge_10pct,16,0.0625,-0.5078499999999998,-8.125599999999997
cpr_narrow_bullish,breakeven_plus_trail,q1_lt_2pct,1,0.0,-1.4733,-1.4733
cpr_narrow_bullish,breakeven_plus_trail,q4_ge_10pct,16,0.125,-0.5425937499999999,-8.681499999999998
cpr_narrow_bullish,chandelier_3x,q1_lt_2pct,1,0.0,-1.3642,-1.3642
cpr_narrow_bullish,chandelier_3x,q4_ge_10pct,16,0.3125,-0.018912500000000138,-0.3026000000000022
cpr_narrow_bullish,class_time_stop,q1_lt_2pct,1,0.0,-0.9496,-0.9496
cpr_narrow_bullish,class_time_stop,q4_ge_10pct,16,0.625,2.7397750000000003,43.836400000000005
cpr_narrow_bullish,earnings_blackout,q1_lt_2pct,1,0.0,-8.86,-8.86
cpr_narrow_bullish,earnings_blackout,q4_ge_10pct,16,0.6875,29.228281250000002,467.65250000000003
