ticker,date,strategy,scaler,multiplier
AMZN,2023-10-31,cpr_narrow_momentum,portfolio_vol_target,1.5
AMZN,2023-10-31,cpr_narrow_momentum,per_position_vol_target,0.3938
AMZN,2023-10-31,totm_long,correlation_cap_batch223,0.5
AMZN,2023-10-31,totm_long,portfolio_vol_target,1.5
AMZN,2023-10-31,totm_long,per_position_vol_target,0.3938
AMZN,2023-10-31,naked_poc_retest_long,correlation_cap_batch223,0.5
AMZN,2023-10-31,naked_poc_retest_long,portfolio_vol_target,1.5
AMZN,2023-10-31,naked_poc_retest_long,per_position_vol_target,0.3938
AAPL,2023-11-20,xs_low_beta_long,portfolio_vol_target,1.5
AAPL,2023-11-20,xs_low_beta_long,per_position_vol_target,0.8155
AAPL,2023-11-20,monthly_bias_momentum_long,portfolio_vol_target,1.5
AAPL,2023-11-20,monthly_bias_momentum_long,per_position_vol_target,0.8155
AAPL,2023-11-20,cpr_narrow_bullish,portfolio_vol_target,1.5
AAPL,2023-11-20,cpr_narrow_bullish,per_position_vol_target,0.8155
AAPL,2023-11-20,hull_rsi,portfolio_vol_target,1.5
AAPL,2023-11-20,hull_rsi,per_position_vol_target,0.8155
AAPL,2023-11-20,ichimoku_cloud_breakout,portfolio_vol_target,1.5
AAPL,2023-11-20,ichimoku_cloud_breakout,per_position_vol_target,0.8155
AAPL,2023-11-20,supertrend_macd,portfolio_vol_target,1.5
AAPL,2023-11-20,supertrend_macd,per_position_vol_target,0.8155
AAPL,2023-11-20,cpr_narrow_momentum,portfolio_vol_target,1.5
AAPL,2023-11-20,cpr_narrow_momentum,per_position_vol_target,0.8155
AAPL,2023-11-20,r1_break_retest,portfolio_vol_target,1.5
AAPL,2023-11-20,r1_break_retest,per_position_vol_target,0.8155
AAPL,2023-11-20,break_retest_volume,portfolio_vol_target,1.5
AAPL,2023-11-20,break_retest_volume,per_position_vol_target,0.8155
AAPL,2023-11-20,break_retest_confluence,portfolio_vol_target,1.5
AAPL,2023-11-20,break_retest_confluence,per_position_vol_target,0.8155
AAPL,2023-11-20,halloween_seasonal_long,portfolio_vol_target,1.5
AAPL,2023-11-20,halloween_seasonal_long,per_position_vol_target,0.8155
AAPL,2023-11-20,naked_poc_retest_long,portfolio_vol_target,1.5
AAPL,2023-11-20,naked_poc_retest_long,per_position_vol_target,0.8155
AAPL,2023-11-20,pairs_mean_reversion_short,portfolio_vol_target,1.5
AAPL,2023-11-20,pairs_mean_reversion_short,per_position_vol_target,0.8155
SPY,2023-12-19,smc_choch_reversal,portfolio_vol_target,1.5
SPY,2023-12-19,smc_choch_reversal,per_position_vol_target,1.4888
SPY,2023-12-19,monthly_bias_momentum_long,portfolio_vol_target,1.5
SPY,2023-12-19,monthly_bias_momentum_long,per_position_vol_target,1.4888
SPY,2023-12-19,cpr_narrow_bullish,portfolio_vol_target,1.5
SPY,2023-12-19,cpr_narrow_bullish,per_position_vol_target,1.4888
SPY,2023-12-19,hull_rsi,portfolio_vol_target,1.5
SPY,2023-12-19,hull_rsi,per_position_vol_target,1.4888
SPY,2023-12-19,ichimoku_cloud_breakout,portfolio_vol_target,1.5
SPY,2023-12-19,ichimoku_cloud_breakout,per_position_vol_target,1.4888
SPY,2023-12-19,supertrend_macd,portfolio_vol_target,1.5
SPY,2023-12-19,supertrend_macd,per_position_vol_target,1.4888
SPY,2023-12-19,cpr_narrow_momentum,portfolio_vol_target,1.5
SPY,2023-12-19,cpr_narrow_momentum,per_position_vol_target,1.4888
SPY,2023-12-19,supertrend_ichimoku_adx,portfolio_vol_target,1.5
SPY,2023-12-19,supertrend_ichimoku_adx,per_position_vol_target,1.4888
SPY,2023-12-19,r1_break_retest,portfolio_vol_target,1.5
SPY,2023-12-19,r1_break_retest,per_position_vol_target,1.4888
SPY,2023-12-19,52wh_break_retest,portfolio_vol_target,1.5
SPY,2023-12-19,52wh_break_retest,per_position_vol_target,1.4888
SPY,2023-12-19,break_retest_volume,portfolio_vol_target,1.5
SPY,2023-12-19,break_retest_volume,per_position_vol_target,1.4888
SPY,2023-12-19,break_retest_confluence,portfolio_vol_target,1.5
SPY,2023-12-19,break_retest_confluence,per_position_vol_target,1.4888
SPY,2023-12-19,institutional_buy_momentum_long,portfolio_vol_target,1.5
SPY,2023-12-19,institutional_buy_momentum_long,per_position_vol_target,1.4888
SPY,2023-12-19,institutional_breakout_confirmation_long,portfolio_vol_target,1.5
SPY,2023-12-19,institutional_breakout_confirmation_long,per_position_vol_target,1.4888
SPY,2023-12-19,halloween_seasonal_long,portfolio_vol_target,1.5
SPY,2023-12-19,halloween_seasonal_long,per_position_vol_target,1.4888
GOOGL,2023-12-25,monthly_bias_momentum_long,portfolio_vol_target,1.5
GOOGL,2023-12-25,monthly_bias_momentum_long,per_position_vol_target,0.5799
GOOGL,2023-12-25,cpr_narrow_bullish,portfolio_vol_target,1.5
GOOGL,2023-12-25,cpr_narrow_bullish,per_position_vol_target,0.5799
GOOGL,2023-12-25,cpr_narrow_momentum,portfolio_vol_target,1.5
GOOGL,2023-12-25,cpr_narrow_momentum,per_position_vol_target,0.5799
GOOGL,2023-12-25,totm_long,portfolio_vol_target,1.5
GOOGL,2023-12-25,totm_long,per_position_vol_target,0.5799
GOOGL,2023-12-25,halloween_seasonal_long,portfolio_vol_target,1.5
GOOGL,2023-12-25,halloween_seasonal_long,per_position_vol_target,0.5799
