ticker,date,strategy,scaler,multiplier
BSX,2024-01-01,smc_choch_reversal,per_position_vol_target,0.8597
BSX,2024-01-01,htf_aligned_breakout_long,per_position_vol_target,0.8597
BSX,2024-01-01,monthly_bias_momentum_long,per_position_vol_target,0.8597
BSX,2024-01-01,pivot_r1_breakout,per_position_vol_target,0.8597
BSX,2024-01-01,cpr_narrow_bullish,per_position_vol_target,0.8597
BSX,2024-01-01,prev_day_high_break,per_position_vol_target,0.8597
BSX,2024-01-01,macd_crossover,per_position_vol_target,0.8597
BSX,2024-01-01,hull_rsi,per_position_vol_target,0.8597
BSX,2024-01-01,supertrend_macd,per_position_vol_target,0.8597
BSX,2024-01-01,macd_ichimoku,per_position_vol_target,0.8597
BSX,2024-01-01,cpr_narrow_momentum,per_position_vol_target,0.8597
BSX,2024-01-01,double_bottom_long,per_position_vol_target,0.8597
BSX,2024-01-01,institutional_cluster_long,per_position_vol_target,0.8597
BSX,2024-01-01,institutional_buy_momentum_long,per_position_vol_target,0.8597
BSX,2024-01-01,totm_long,per_position_vol_target,0.8597
BSX,2024-01-01,halloween_seasonal_long,per_position_vol_target,0.8597
BSX,2024-01-01,poc_magnet_long,per_position_vol_target,0.8597
CB,2024-01-01,xs_low_beta_long,per_position_vol_target,0.9319
CB,2024-01-01,po3_bullish,per_position_vol_target,0.9319
CB,2024-01-01,po3_htf_aligned_long,per_position_vol_target,0.9319
CB,2024-01-01,monthly_bias_momentum_long,per_position_vol_target,0.9319
CB,2024-01-01,cpr_narrow_bullish,per_position_vol_target,0.9319
CB,2024-01-01,macd_crossover,per_position_vol_target,0.9319
CB,2024-01-01,golden_cross_9_21,per_position_vol_target,0.9319
CB,2024-01-01,force_index_breakout,per_position_vol_target,0.9319
CB,2024-01-01,macd_ichimoku,per_position_vol_target,0.9319
CB,2024-01-01,cpr_narrow_momentum,per_position_vol_target,0.9319
CB,2024-01-01,double_bottom_long,per_position_vol_target,0.9319
CB,2024-01-01,institutional_buy_momentum_long,per_position_vol_target,0.9319
CB,2024-01-01,totm_long,per_position_vol_target,0.9319
CB,2024-01-01,halloween_seasonal_long,per_position_vol_target,0.9319
CB,2024-01-01,poc_magnet_long,per_position_vol_target,0.9319
CB,2024-01-01,naked_poc_retest_long,per_position_vol_target,0.9319
CB,2024-01-01,cmf_flip,per_position_vol_target,0.9319
ALC,2024-01-01,po3_bullish,per_position_vol_target,0.8067
ALC,2024-01-01,po3_htf_aligned_long,per_position_vol_target,0.8067
ALC,2024-01-01,supertrend_macd,per_position_vol_target,0.8067
ALC,2024-01-01,break_retest_volume,per_position_vol_target,0.8067
ALC,2024-01-01,break_retest_confluence,per_position_vol_target,0.8067
ALC,2024-01-01,institutional_cluster_long,per_position_vol_target,0.8067
ALC,2024-01-01,institutional_buy_momentum_long,per_position_vol_target,0.8067
ALC,2024-01-01,institutional_breakout_confirmation_long,per_position_vol_target,0.8067
ALC,2024-01-01,institutional_persistent_holders_long,per_position_vol_target,0.8067
ALC,2024-01-01,institutional_persistence_momentum_long,per_position_vol_target,0.8067
ALC,2024-01-01,institutional_persistence_breakout_long,per_position_vol_target,0.8067
ALC,2024-01-01,totm_long,per_position_vol_target,0.8067
ALC,2024-01-01,halloween_seasonal_long,per_position_vol_target,0.8067
ALC,2024-01-01,poc_magnet_long,per_position_vol_target,0.8067
ALC,2024-01-01,lead_lag_sector_rotation,per_position_vol_target,0.8067
DPZ,2024-01-01,xs_quality_top_quintile_long,per_position_vol_target,0.7351
DPZ,2024-01-01,ichimoku_cloud_breakout,per_position_vol_target,0.7351
DPZ,2024-01-01,supertrend_ichimoku_adx,per_position_vol_target,0.7351
DPZ,2024-01-01,52wh_break_retest,per_position_vol_target,0.7351
DPZ,2024-01-01,break_retest_volume,per_position_vol_target,0.7351
DPZ,2024-01-01,cup_and_handle_retest_long,per_position_vol_target,0.7351
DPZ,2024-01-01,institutional_cluster_long,per_position_vol_target,0.7351
DPZ,2024-01-01,institutional_breakout_confirmation_long,per_position_vol_target,0.7351
DPZ,2024-01-01,institutional_persistent_holders_long,per_position_vol_target,0.7351
DPZ,2024-01-01,institutional_persistence_breakout_long,per_position_vol_target,0.7351
DPZ,2024-01-01,institutional_multi_quarter_persistence_long,per_position_vol_target,0.7351
DPZ,2024-01-01,institutional_committed_growth_long,per_position_vol_target,0.7351
DPZ,2024-01-01,totm_long,per_position_vol_target,0.7351
DPZ,2024-01-01,halloween_seasonal_long,per_position_vol_target,0.7351
EMR,2024-01-01,ichimoku_cloud_breakout,per_position_vol_target,0.8914
EMR,2024-01-01,supertrend_macd,per_position_vol_target,0.8914
EMR,2024-01-01,break_retest_volume,per_position_vol_target,0.8914
EMR,2024-01-01,break_retest_confluence,per_position_vol_target,0.8914
EMR,2024-01-01,cup_and_handle_retest_long,per_position_vol_target,0.8914
EMR,2024-01-01,institutional_cluster_long,per_position_vol_target,0.8914
EMR,2024-01-01,institutional_buy_momentum_long,per_position_vol_target,0.8914
EMR,2024-01-01,institutional_breakout_confirmation_long,per_position_vol_target,0.8914
EMR,2024-01-01,news_sentiment_long,per_position_vol_target,0.8914
EMR,2024-01-01,totm_long,per_position_vol_target,0.8914
EMR,2024-01-01,halloween_seasonal_long,per_position_vol_target,0.8914
EMR,2024-01-01,naked_poc_retest_long,per_position_vol_target,0.8914
DAKT,2024-01-01,xs_momentum_top_decile,per_position_vol_target,0.2776
DAKT,2024-01-01,avwap_50_reclaim,per_position_vol_target,0.2776
DAKT,2024-01-01,supertrend_macd,per_position_vol_target,0.2776
DAKT,2024-01-01,morning_star,per_position_vol_target,0.2776
DAKT,2024-01-01,institutional_cluster_long,per_position_vol_target,0.2776
DAKT,2024-01-01,institutional_persistent_holders_long,per_position_vol_target,0.2776
DAKT,2024-01-01,institutional_persistence_oversold_long,per_position_vol_target,0.2776
DAKT,2024-01-01,totm_long,per_position_vol_target,0.2776
DAKT,2024-01-01,january_effect_small_cap_long,per_position_vol_target,0.2776
DAKT,2024-01-01,halloween_seasonal_long,per_position_vol_target,0.2776
DAKT,2024-01-01,poc_magnet_long,per_position_vol_target,0.2776
DAKT,2024-01-01,naked_poc_retest_long,per_position_vol_target,0.2776
DAKT,2024-01-01,lead_lag_sector_rotation,per_position_vol_target,0.2776
ABBV,2024-01-01,xs_low_beta_long,per_position_vol_target,0.9267
ABBV,2024-01-01,po3_bullish,per_position_vol_target,0.9267
ABBV,2024-01-01,po3_htf_aligned_long,per_position_vol_target,0.9267
ABBV,2024-01-01,ichimoku_cloud_breakout,per_position_vol_target,0.9267
ABBV,2024-01-01,supertrend_macd,per_position_vol_target,0.9267
ABBV,2024-01-01,break_retest_volume,per_position_vol_target,0.9267
ABBV,2024-01-01,break_retest_confluence,per_position_vol_target,0.9267
ABBV,2024-01-01,flag_bull_long,per_position_vol_target,0.9267
ABBV,2024-01-01,flag_bull_retest_long,per_position_vol_target,0.9267
ABBV,2024-01-01,totm_long,per_position_vol_target,0.9267
ABBV,2024-01-01,halloween_seasonal_long,per_position_vol_target,0.9267
ABBV,2024-01-01,naked_poc_retest_long,per_position_vol_target,0.9267
COR,2024-01-01,cpr_narrow_bullish,per_position_vol_target,0.9111
COR,2024-01-01,hull_rsi,per_position_vol_target,0.9111
COR,2024-01-01,force_index_breakout,per_position_vol_target,0.9111
COR,2024-01-01,52wh_break_retest,per_position_vol_target,0.9111
COR,2024-01-01,break_retest_volume,per_position_vol_target,0.9111
COR,2024-01-01,institutional_cluster_long,per_position_vol_target,0.9111
COR,2024-01-01,institutional_breakout_confirmation_long,per_position_vol_target,0.9111
COR,2024-01-01,totm_long,per_position_vol_target,0.9111
COR,2024-01-01,halloween_seasonal_long,per_position_vol_target,0.9111
COR,2024-01-01,poc_magnet_long,per_position_vol_target,0.9111
COR,2024-01-01,lead_lag_sector_rotation,per_position_vol_target,0.9111
AMGN,2024-01-01,xs_low_beta_long,per_position_vol_target,0.793
AMGN,2024-01-01,po3_bullish,per_position_vol_target,0.793
AMGN,2024-01-01,po3_htf_aligned_long,per_position_vol_target,0.793
AMGN,2024-01-01,hull_rsi,per_position_vol_target,0.793
AMGN,2024-01-01,supertrend_macd,per_position_vol_target,0.793
AMGN,2024-01-01,52wh_break_retest,per_position_vol_target,0.793
AMGN,2024-01-01,break_retest_confluence,per_position_vol_target,0.793
AMGN,2024-01-01,totm_long,per_position_vol_target,0.793
AMGN,2024-01-01,halloween_seasonal_long,per_position_vol_target,0.793
AMGN,2024-01-01,lead_lag_sector_rotation,per_position_vol_target,0.793
CMS,2024-01-01,xs_low_beta_long,per_position_vol_target,0.789
CMS,2024-01-01,awesome_oscillator,per_position_vol_target,0.789
CMS,2024-01-01,double_bottom_long,per_position_vol_target,0.789
CMS,2024-01-01,institutional_cluster_long,per_position_vol_target,0.789
CMS,2024-01-01,institutional_persistent_holders_long,per_position_vol_target,0.789
CMS,2024-01-01,institutional_multi_quarter_persistence_long,per_position_vol_target,0.789
CMS,2024-01-01,institutional_committed_growth_long,per_position_vol_target,0.789
CMS,2024-01-01,totm_long,per_position_vol_target,0.789
CMS,2024-01-01,halloween_seasonal_long,per_position_vol_target,0.789
CMS,2024-01-01,poc_magnet_long,per_position_vol_target,0.789
CMS,2024-01-01,naked_poc_retest_long,per_position_vol_target,0.789
DTE,2024-01-01,xs_low_beta_long,correlation_cap_batch223,0.5
DTE,2024-01-01,xs_low_beta_long,per_position_vol_target,0.771
DTE,2024-01-01,cpr_narrow_bullish,correlation_cap_batch223,0.5
DTE,2024-01-01,cpr_narrow_bullish,per_position_vol_target,0.771
DTE,2024-01-01,institutional_cluster_long,correlation_cap_batch223,0.5
DTE,2024-01-01,institutional_cluster_long,per_position_vol_target,0.771
DTE,2024-01-01,institutional_persistent_holders_long,correlation_cap_batch223,0.5
DTE,2024-01-01,institutional_persistent_holders_long,per_position_vol_target,0.771
DTE,2024-01-01,institutional_multi_quarter_persistence_long,correlation_cap_batch223,0.5
DTE,2024-01-01,institutional_multi_quarter_persistence_long,per_position_vol_target,0.771
DTE,2024-01-01,institutional_committed_growth_long,correlation_cap_batch223,0.5
